Starting City,Destination City,Distance (km)
Parvatipuram,vadlamuru,230.25294802681552
Parvatipuram,Vadlapudi,629.4841003713683
Parvatipuram,Venkatagiri,675.1941778181856
Parvatipuram,Vepagunta,113.97990612388249
Parvatipuram,Vetapalem,469.92605087546787
Parvatipuram,Vijayawada,388.30197640118445
Parvatipuram,Vinukonda,495.07848254650526
Parvatipuram,Visakhapatnam,125.00088719373579
Parvatipuram,Vizianagaram,74.18215972720444
Parvatipuram,Vizianagaram District,41.783875650282184
Parvatipuram,Vuyyuru,383.8478957081129
Parvatipuram,West Godavari,310.61675839041783
Parvatipuram,Yanam,261.6781762297422
Parvatipuram,Yanamalakuduru,388.2581196215545
Parvatipuram,Yarada,126.1355506119611
Pavuluru,Pedana,113.81293055404316
Pavuluru,pedda nakkalapalem,1.569391657607439
Pavuluru,Peddapuram,250.6374678208858
Pavuluru,Penugonda,190.79932824527455
Pavuluru,Penukonda,339.0353692401032
Pavuluru,Phirangipuram,49.79323573362231
Pavuluru,Pippara,176.31410970509617
Pavuluru,Pithapuram,263.28694432843895
Pavuluru,Polavaram,221.13215458729252
Pavuluru,Ponnur,47.75746566081403
Pavuluru,Ponnuru,47.68102943548585
Pavuluru,Prakasam,81.26318221426489
Pavuluru,Proddatur,212.35404695211545
Pavuluru,Pulivendla,262.07035524465846
Pavuluru,Punganuru,325.25974158324027
Pavuluru,Puttaparthi,314.7640830394947
Pavuluru,Puttur,276.04733057951097
Pavuluru,Rajahmundry,214.51372106472078
Pavuluru,Ramachandrapuram,226.9704061366508
Pavuluru,Ramanayyapeta,252.3593600417777
Pavuluru,Ramapuram,253.99318530595707
Pavuluru,Rampachodavaram,246.2270171378539
Pavuluru,Rayachoti,250.88868193888936
Pavuluru,Rayadrug,377.716002953865
Pavuluru,Razam,470.3090559353895
Pavuluru,Razampeta,213.61762696121087
Pavuluru,Razole,191.78235785418178
Pavuluru,Renigunta,254.63844758864641
Pavuluru,Repalle,73.43489935931541
Pavuluru,Salur,438.2735270815855
Pavuluru,Samalkot,252.8619436206348
Pavuluru,Sattenapalle,60.158973005319595
Pavuluru,Singarayakonda,70.74756756606004
Pavuluru,Sompeta,581.3875984168537
Pavuluru,Srikakulam,481.00678199816633
Pavuluru,Srisailain,140.73501103668815
Pavuluru,Suluru,239.92205275466497
Pavuluru,Tadepalle,84.11396326982229
Pavuluru,Tadepallegudem,180.48072836750708
Pavuluru,Tadpatri,253.73214419322042
Pavuluru,Tanuku,190.39336493188023
Pavuluru,Tekkali,529.6767137162518
Pavuluru,Tirumala,256.6558084667318
Pavuluru,Tirupati,259.24425294480955
Pavuluru,Tuni,304.0286478827192
Pavuluru,Uravakonda,327.9103869712754
Pavuluru,vadlamuru,254.18584784802442
Pavuluru,Vadlapudi,175.7443851052519
Pavuluru,Venkatagiri,219.64309343678684
Pavuluru,Vepagunta,388.9676537281962
Pavuluru,Vetapalem,16.9596414399015
Pavuluru,Vijayawada,89.13778348921089
Pavuluru,Vinukonda,50.60083164338553
Pavuluru,Visakhapatnam,381.85250208214586
Pavuluru,Vizianagaram,427.2839627902002
Pavuluru,Vizianagaram District,444.2774253647177
Pavuluru,Vuyyuru,92.11589679216765
Pavuluru,West Godavari,166.40089777493765
Pavuluru,Yanam,239.58200136782668
Pavuluru,Yanamalakuduru,88.47502405120139
Pavuluru,Yarada,387.1951388980268
Pedana,pedda nakkalapalem,113.47365776662755
Pedana,Peddapuram,139.86519958651954
Pedana,Penugonda,77.93704893533882
Pedana,Penukonda,451.0331720567897
Pedana,Phirangipuram,94.166181473669
Pedana,Pippara,67.0964442932134
Pedana,Pithapuram,152.05119594584627
Pedana,Polavaram,122.44969047276841
Pedana,Ponnur,66.71434986494279
Pedana,Ponnuru,66.64961520501981
Pedana,Prakasam,194.8600707971289
Pedana,Proddatur,324.6135525776847
Pedana,Pulivendla,373.57586876521805
Pedana,Punganuru,423.8225653325538
Pedana,Puttaparthi,426.43765104382976
Pedana,Puttur,356.5455791947222
Pedana,Rajahmundry,107.26825797826133
Pedana,Ramachandrapuram,114.29879550063792
Pedana,Ramanayyapeta,139.58239217613854
Pedana,Ramapuram,366.7726729346787
Pedana,Rampachodavaram,147.93474122327237
Pedana,Rayachoti,354.58661590989266
Pedana,Rayadrug,491.3250334884365
Pedana,Razam,361.6082683669022
Pedana,Razampeta,312.78128612261065
Pedana,Razole,78.12373275511405
Pedana,Renigunta,338.47899787315896
Pedana,Repalle,42.6999487760436
Pedana,Salur,333.2888227625006
Pedana,Samalkot,141.53448818525834
Pedana,Sattenapalle,106.9189446745473
Pedana,Singarayakonda,165.10706779992137
Pedana,Sompeta,471.505682936555
Pedana,Srikakulam,370.25174883158223
Pedana,Srisailain,243.88959224037782
Pedana,Suluru,308.9037704896964
Pedana,Tadepalle,63.290321867855084
Pedana,Tadepallegudem,74.37550867750359
Pedana,Tadpatri,367.53643894083586
Pedana,Tanuku,79.74279294678824
Pedana,Tekkali,419.3235581628462
Pedana,Tirumala,344.88419072006036
Pedana,Tirupati,345.2339168607137
Pedana,Tuni,193.20548799693887
Pedana,Uravakonda,441.2988262345549
Pedana,vadlamuru,143.4022223779873
Pedana,Vadlapudi,259.60919979650686
Pedana,Venkatagiri,305.50351922412443
Pedana,Vepagunta,277.8422923006486
Pedana,Vetapalem,103.66143276891569
Pedana,Vijayawada,59.96726276422403
Pedana,Vinukonda,151.65257624945548
Pedana,Visakhapatnam,270.1432103515567
Pedana,Vizianagaram,317.5698498857256
Pedana,Vizianagaram District,337.0470727706411
Pedana,Vuyyuru,34.13705996154802
Pedana,West Godavari,82.7849710501753
Pedana,Yanam,125.80755798370447
Pedana,Yanamalakuduru,56.8643137472089
Pedana,Yarada,275.08983870319656
pedda nakkalapalem,Peddapuram,250.03541674060423
pedda nakkalapalem,Penugonda,190.3309024372099
pedda nakkalapalem,Penukonda,339.6942648920566
pedda nakkalapalem,Phirangipuram,48.34732617720549
pedda nakkalapalem,Pippara,175.71305933225628
pedda nakkalapalem,Pithapuram,262.7003043431989
pedda nakkalapalem,Polavaram,220.2517530353372
pedda nakkalapalem,Ponnur,47.23996464399759
pedda nakkalapalem,Ponnuru,47.18497648109535
pedda nakkalapalem,Prakasam,81.7705912444411
pedda nakkalapalem,Proddatur,213.0123378810306
pedda nakkalapalem,Pulivendla,262.7792190502907
pedda nakkalapalem,Punganuru,326.41953207780995
pedda nakkalapalem,Puttaparthi,315.45136078682884
pedda nakkalapalem,Puttur,277.47830677461957
pedda nakkalapalem,Rajahmundry,213.8191621212581
pedda nakkalapalem,Ramachandrapuram,226.47426055108247
pedda nakkalapalem,Ramanayyapeta,251.8628519355874
pedda nakkalapalem,Ramapuram,254.09591799708335
pedda nakkalapalem,Rampachodavaram,245.31678141301208
pedda nakkalapalem,Rayachoti,251.94363817138782
pedda nakkalapalem,Rayadrug,377.96356837798277
pedda nakkalapalem,Razam,469.5762006167327
pedda nakkalapalem,Razampeta,214.80545079448171
pedda nakkalapalem,Razole,191.4899818156923
pedda nakkalapalem,Renigunta,256.04374472183883
pedda nakkalapalem,Repalle,73.3378227834498
pedda nakkalapalem,Salur,437.4318382037258
pedda nakkalapalem,Samalkot,252.2833294141202
pedda nakkalapalem,Sattenapalle,58.610206358232944
pedda nakkalapalem,Singarayakonda,72.20088549864583
pedda nakkalapalem,Sompeta,580.6905258896244
pedda nakkalapalem,Srikakulam,480.35753493050385
pedda nakkalapalem,Srisailain,140.19057622393066
pedda nakkalapalem,Suluru,241.44335104641624
pedda nakkalapalem,Tadepalle,82.99099514884583
pedda nakkalapalem,Tadepallegudem,179.79625400445832
pedda nakkalapalem,Tadpatri,254.10894395075326
pedda nakkalapalem,Tanuku,189.82293135633861
pedda nakkalapalem,Tekkali,529.0043746380442
pedda nakkalapalem,Tirumala,258.00919257697126
pedda nakkalapalem,Tirupati,260.6240713021828
pedda nakkalapalem,Tuni,303.41091743760086
pedda nakkalapalem,Uravakonda,328.1087965906046
pedda nakkalapalem,vadlamuru,253.58279987160338
pedda nakkalapalem,Vadlapudi,177.18783460964002
pedda nakkalapalem,Venkatagiri,221.0409448596901
pedda nakkalapalem,Vepagunta,388.3474052650035
pedda nakkalapalem,Vetapalem,17.945052525241167
pedda nakkalapalem,Vijayawada,88.04772459860621
pedda nakkalapalem,Vinukonda,49.681097785132074
pedda nakkalapalem,Visakhapatnam,381.26406362157786
pedda nakkalapalem,Vizianagaram,426.59544116864265
pedda nakkalapalem,Vizianagaram District,443.4989495456424
pedda nakkalapalem,Vuyyuru,91.39791880941831
pedda nakkalapalem,West Godavari,165.4020324251879
pedda nakkalapalem,Yanam,239.2084915034448
pedda nakkalapalem,Yanamalakuduru,87.42733606705553
pedda nakkalapalem,Yarada,386.62954076241635
Peddapuram,Penugonda,62.96007726118168
Peddapuram,Penukonda,589.5866816195507
Peddapuram,Phirangipuram,218.10869628996457
Peddapuram,Pippara,74.32344216567363
Peddapuram,Pithapuram,12.946546612039848
Peddapuram,Polavaram,55.86869278553499
Peddapuram,Ponnur,202.93975691567996
Peddapuram,Ponnuru,203.06009762793104
Peddapuram,Prakasam,331.7211071518754
Peddapuram,Proddatur,462.9293109542949
Peddapuram,Pulivendla,512.3993918365802
Peddapuram,Punganuru,562.6505685683957
Peddapuram,Puttaparthi,565.1946087759436
Peddapuram,Puttur,490.16513465097836
Peddapuram,Rajahmundry,39.15151590169953
Peddapuram,Ramachandrapuram,29.19006607525836
Peddapuram,Ramanayyapeta,18.11970519507474
Peddapuram,Ramapuram,497.5993693729239
Peddapuram,Rampachodavaram,55.866481545693816
Peddapuram,Rayachoti,494.3661836127132
Peddapuram,Rayadrug,624.0079889019529
Peddapuram,Razam,221.86547362431375
Peddapuram,Razampeta,452.1291364180724
Peddapuram,Razole,74.02611677761718
Peddapuram,Renigunta,473.63010836024637
Peddapuram,Repalle,182.52738765922797
Peddapuram,Salur,195.97838790102008
Peddapuram,Samalkot,4.627864136336398
Peddapuram,Sattenapalle,224.72329116159952
Peddapuram,Singarayakonda,304.8929831071559
Peddapuram,Sompeta,331.67369311172456
Peddapuram,Srikakulam,230.62663498298514
Peddapuram,Srisailain,365.98391880016436
Peddapuram,Suluru,439.0053419745414
Peddapuram,Tadepalle,176.5768659622655
Peddapuram,Tadepallegudem,71.25502860738139
Peddapuram,Tadpatri,502.81280000760995
Peddapuram,Tanuku,60.41463259043726
Peddapuram,Tekkali,279.5738731426952
Peddapuram,Tirumala,481.39067885153656
Peddapuram,Tirupati,481.0143104521233
Peddapuram,Tuni,53.46713214389924
Peddapuram,Uravakonda,573.289720382555
Peddapuram,vadlamuru,3.5521304155052436
Peddapuram,Vadlapudi,396.23027688145385
Peddapuram,Venkatagiri,441.83276647521774
Peddapuram,Vepagunta,138.37714124630148
Peddapuram,Vetapalem,242.49250434670262
Peddapuram,Vijayawada,170.96480426841612
Peddapuram,Vinukonda,279.8560234378263
Peddapuram,Visakhapatnam,131.25415725500469
Peddapuram,Vizianagaram,177.70499992198492
Peddapuram,Vizianagaram District,197.998986433182
Peddapuram,Vuyyuru,159.0607169869069
Peddapuram,West Godavari,103.65878887896012
Peddapuram,Yanam,39.07290892111998
Peddapuram,Yanamalakuduru,169.85098113135138
Peddapuram,Yarada,136.79795645342534
Penugonda,Penukonda,528.8936536568327
Penugonda,Phirangipuram,163.2169886971887
Penugonda,Pippara,21.971525854752844
Penugonda,Pithapuram,74.608705944034
Penugonda,Polavaram,66.9212070732806
Penugonda,Ponnur,143.10509746383366
Penugonda,Ponnuru,143.14733132132542
Penugonda,Prakasam,272.05762998316555
Penugonda,Proddatur,402.3996226593283
Penugonda,Pulivendla,451.4749575566424
Penugonda,Punganuru,499.72048669572445
Penugonda,Puttaparthi,504.3312795222261
Penugonda,Puttur,427.721575573726
Penugonda,Rajahmundry,39.24071550558946
Penugonda,Ramachandrapuram,36.36262768755153
Penugonda,Ramanayyapeta,61.684153745996454
Penugonda,Ramapuram,441.5363514160162
Penugonda,Rampachodavaram,87.59659320652494
Penugonda,Rayachoti,431.8044449121617
Penugonda,Rayadrug,567.0766427367713
Penugonda,Razam,284.6631143007309
Penugonda,Razampeta,389.31534550401835
Penugonda,Razole,22.120883895535407
Penugonda,Renigunta,410.92839191430835
Penugonda,Repalle,120.58611087244817
Penugonda,Salur,258.6204996450537
Penugonda,Samalkot,64.12404360697901
Penugonda,Sattenapalle,172.2881412218829
Penugonda,Singarayakonda,242.41218102701998
Penugonda,Sompeta,393.9505130167985
Penugonda,Srikakulam,292.5076140851545
Penugonda,Srisailain,313.71735530222924
Penugonda,Suluru,377.1977854056125
Penugonda,Tadepalle,123.54483840481716
Penugonda,Tadepallegudem,29.34575901652662
Penugonda,Tadpatri,444.28285783806035
Penugonda,Tanuku,13.117418258794943
Penugonda,Tekkali,341.65975301037565
Penugonda,Tirumala,418.5230877943653
Penugonda,Tirupati,418.2302698693879
Penugonda,Tuni,115.75460102041731
Penugonda,Uravakonda,516.6988805084486
Penugonda,vadlamuru,66.42495287033965
Penugonda,Vadlapudi,333.3278087421344
Penugonda,Venkatagiri,378.9716850548246
Penugonda,Vepagunta,200.0715598316524
Penugonda,Vetapalem,181.46434856047657
Penugonda,Vijayawada,118.23375744924367
Penugonda,Vinukonda,224.1914644042886
Penugonda,Visakhapatnam,192.24477197540438
Penugonda,Vizianagaram,240.2613609374442
Penugonda,Vizianagaram District,260.9580832113628
Penugonda,Vuyyuru,101.38902785982198
Penugonda,West Godavari,72.65537417792741
Penugonda,Yanam,50.637570739315855
Penugonda,Yanamalakuduru,116.40910308568806
Penugonda,Yarada,197.15336669951353
Penukonda,Phirangipuram,377.1059541583053
Penukonda,Pippara,515.282262697621
Penukonda,Pithapuram,602.1701158659984
Penukonda,Polavaram,558.2937337156728
Penukonda,Ponnur,386.66030025641317
Penukonda,Ponnuru,386.53208358109663
Penukonda,Prakasam,258.4297336429836
Penukonda,Proddatur,126.68212142659377
Penukonda,Pulivendla,77.6606097852672
Penukonda,Punganuru,132.21811940261793
Penukonda,Puttaparthi,25.124303305004148
Penukonda,Puttur,223.19698488796584
Penukonda,Rajahmundry,553.4876778094144
Penukonda,Ramachandrapuram,565.2382982865913
Penukonda,Ramanayyapeta,590.5766265543056
Penukonda,Ramapuram,137.11778785852448
Penukonda,Rampachodavaram,582.6842303447645
Penukonda,Rayachoti,124.69910722677389
Penukonda,Rayadrug,105.34197520726788
Penukonda,Razam,809.0333680137103
Penukonda,Razampeta,169.12872621324095
Penukonda,Razole,527.3003723286504
Penukonda,Renigunta,212.5216547899625
Penukonda,Repalle,408.61166719029757
Penukonda,Salur,775.5291430629952
Penukonda,Samalkot,591.7110979616822
Penukonda,Sattenapalle,375.90248720556195
Penukonda,Singarayakonda,291.1985926273849
Penukonda,Sompeta,920.3246480045807
Penukonda,Srikakulam,820.0411425796722
Penukonda,Srisailain,260.04072634481065
Penukonda,Suluru,264.872765485365
Penukonda,Tadepalle,418.49428388935445
Penukonda,Tadepallegudem,519.4820274063236
Penukonda,Tadpatri,102.10982193364029
Penukonda,Tanuku,529.2419724956391
Penukonda,Tekkali,868.6948774678946
Penukonda,Tirumala,194.61311425244995
Penukonda,Tirupati,203.22100334111835
Penukonda,Tuni,643.0168705746851
Penukonda,Uravakonda,102.44853081590932
Penukonda,vadlamuru,593.1375829010444
Penukonda,Vadlapudi,239.53729302085955
Penukonda,Venkatagiri,214.64334748281675
Penukonda,Vepagunta,727.954981301322
Penukonda,Vetapalem,347.4308936214452
Penukonda,Vijayawada,424.04070847924214
Penukonda,Vinukonda,317.85059185874024
Penukonda,Visakhapatnam,720.7064201408955
Penukonda,Vizianagaram,766.2618417029051
Penukonda,Vizianagaram District,782.5437615590323
Penukonda,Vuyyuru,431.0548782420975
Penukonda,West Godavari,501.5999605395211
Penukonda,Yanam,576.1450878015303
Penukonda,Yanamalakuduru,424.2291788938549
Penukonda,Yarada,725.8983268215683
Phirangipuram,Pippara,145.2213351626101
Phirangipuram,Pithapuram,231.03425420935622
Phirangipuram,Polavaram,181.51440708335602
Phirangipuram,Ponnur,39.1987321245989
Phirangipuram,Ponnuru,39.80952816081114
Phirangipuram,Prakasam,119.90898460000317
Phirangipuram,Proddatur,251.1443754827047
Phirangipuram,Pulivendla,301.53568468428074
Phirangipuram,Punganuru,372.46020184818104
Phirangipuram,Puttaparthi,353.5317810310902
Phirangipuram,Puttur,325.82011017036524
Phirangipuram,Rajahmundry,179.93548659955673
Phirangipuram,Ramachandrapuram,197.79385004099603
Phirangipuram,Ramanayyapeta,222.77796522942288
Phirangipuram,Ramapuram,279.4998764551008
Phirangipuram,Rampachodavaram,205.62939643331444
Phirangipuram,Rayachoti,296.64822328079447
Phirangipuram,Rayadrug,405.9464094500184
Phirangipuram,Razam,433.0757991215686
Phirangipuram,Razampeta,261.33325867505744
Phirangipuram,Razole,169.46855209720732
Phirangipuram,Renigunta,304.3308788927395
Phirangipuram,Repalle,67.73345793167955
Phirangipuram,Salur,398.4830020314719
Phirangipuram,Samalkot,220.95753777260575
Phirangipuram,Sattenapalle,16.410773638633046
Phirangipuram,Singarayakonda,120.54074577508962
Phirangipuram,Sompeta,544.8064752629186
Phirangipuram,Srikakulam,445.8517343560773
Phirangipuram,Srisailain,150.8541293942356
Phirangipuram,Suluru,289.28718816129447
Phirangipuram,Tadepalle,41.90455025646339
Phirangipuram,Tadepallegudem,146.8619874554471
Phirangipuram,Tadpatri,286.0048948819793
Phirangipuram,Tanuku,159.82198937066931
Phirangipuram,Tekkali,493.81468453616424
Phirangipuram,Tirumala,306.0450215315932
Phirangipuram,Tirupati,308.80786963651724
Phirangipuram,Tuni,270.53720817965956
Phirangipuram,Uravakonda,355.189428223778
Phirangipuram,vadlamuru,221.58567008867328
Phirangipuram,Vadlapudi,225.5348579981862
Phirangipuram,Venkatagiri,269.3052384455528
Phirangipuram,Vepagunta,354.89527618547777
Phirangipuram,Vetapalem,56.43686011079484
Phirangipuram,Vijayawada,47.546601049961076
Phirangipuram,Vinukonda,61.76099825552581
Phirangipuram,Visakhapatnam,348.6564708974075
Phirangipuram,Vizianagaram,391.29213764444944
Phirangipuram,Vizianagaram District,405.9908130189249
Phirangipuram,Vuyyuru,62.59512001619299
Phirangipuram,West Godavari,124.50384414244463
Phirangipuram,Yanam,213.7610454279023
Phirangipuram,Yanamalakuduru,48.32908418508777
Phirangipuram,Yarada,354.5828451805942
Pippara,Pithapuram,87.00670598930671
Pippara,Polavaram,59.86553886933907
Pippara,Ponnur,128.62455184687607
Pippara,Ponnuru,128.75018393763239
Pippara,Prakasam,257.4122764785111
Pippara,Proddatur,388.61770947914846
Pippara,Pulivendla,438.13462810053863
Pippara,Punganuru,490.91177540489207
Pippara,Puttaparthi,490.9138757691491
Pippara,Puttur,422.5480664132022
Pippara,Rajahmundry,40.2113773450749
Pippara,Ramachandrapuram,52.67360754310323
Pippara,Ramanayyapeta,77.55770335800564
Pippara,Ramapuram,424.49051735279517
Pippara,Rampachodavaram,84.02221770257894
Pippara,Rayachoti,421.31045484915757
Pippara,Rayadrug,550.549752940151
Pippara,Razam,295.1384301890046
Pippara,Razampeta,379.8007171707483
Pippara,Razole,40.80326519515767
Pippara,Renigunta,404.92246682316335
Pippara,Repalle,109.25227354709888
Pippara,Salur,266.19659802592616
Pippara,Samalkot,76.62855069708297
Pippara,Sattenapalle,153.2478569005912
Pippara,Singarayakonda,231.91228083212027
Pippara,Sompeta,405.5958886995332
Pippara,Srikakulam,304.8250184070289
Pippara,Srisailain,294.9181582077717
Pippara,Suluru,373.6046382973689
Pippara,Tadepalle,104.50456585504551
Pippara,Tadepallegudem,11.16490088356739
Pippara,Tadpatri,428.7533830637447
Pippara,Tanuku,14.610006377266378
Pippara,Tekkali,353.65322599260367
Pippara,Tirumala,411.67825678473946
Pippara,Tirupati,411.85200530070574
Pippara,Tuni,127.73464887727647
Pippara,Uravakonda,499.9660890578514
Pippara,vadlamuru,77.87174193919819
Pippara,Vadlapudi,326.3766074450693
Pippara,Venkatagiri,372.23331737810526
Pippara,Vepagunta,212.67310456375708
Pippara,Vetapalem,168.37235036589266
Pippara,Vijayawada,99.03200536816476
Pippara,Vinukonda,206.74095772083209
Pippara,Visakhapatnam,205.55781823208756
Pippara,Vizianagaram,251.48573464666106
Pippara,Vizianagaram District,270.1764567131934
Pippara,Vuyyuru,84.9017863110518
Pippara,West Godavari,51.542061107364965
Pippara,Yanam,70.69528618655735
Pippara,Yanamalakuduru,97.49863212374841
Pippara,Yarada,210.99510200369897
Pithapuram,Polavaram,66.32113565673866
Pithapuram,Ponnur,215.56374438298585
Pithapuram,Ponnuru,215.67469951909527
Pithapuram,Prakasam,344.4158614282298
Pithapuram,Proddatur,475.5290772141874
Pithapuram,Pulivendla,524.9356539801558
Pithapuram,Punganuru,574.2489717643443
Pithapuram,Puttaparthi,577.7462630847618
Pithapuram,Puttur,500.80032823498806
Pithapuram,Rajahmundry,51.99654414529955
Pithapuram,Ramachandrapuram,39.25009517414531
Pithapuram,Ramanayyapeta,19.146295598604446
Pithapuram,Ramapuram,510.52903819783984
Pithapuram,Rampachodavaram,62.180649615175305
Pithapuram,Rayachoti,506.367249824203
Pithapuram,Rayadrug,636.9185071566591
Pithapuram,Razam,210.0727335484643
Pithapuram,Razampeta,463.92152396433374
Pithapuram,Razole,83.75799081831262
Pithapuram,Renigunta,484.5182796128309
Pithapuram,Repalle,194.74570459275142
Pithapuram,Salur,185.5160435577206
Pithapuram,Samalkot,10.51720604908161
Pithapuram,Sattenapalle,237.6693139951634
Pithapuram,Singarayakonda,316.9311931062704
Pithapuram,Sompeta,319.4698434049191
Pithapuram,Srikakulam,218.23464685246887
Pithapuram,Srisailain,378.91662429499246
Pithapuram,Suluru,449.20875394293483
Pithapuram,Tadepalle,189.51791509854382
Pithapuram,Tadepallegudem,84.17384782320138
Pithapuram,Tadpatri,515.6341570777923
Pithapuram,Tanuku,72.928161544706
Pithapuram,Tekkali,267.27358914139035
Pithapuram,Tirumala,492.5064145199676
Pithapuram,Tirupati,492.0021188152597
Pithapuram,Tuni,41.17484296711378
Pithapuram,Uravakonda,586.2090933172132
Pithapuram,vadlamuru,9.565469787910752
Pithapuram,Vadlapudi,407.428733643865
Pithapuram,Venkatagiri,452.9433560126233
Pithapuram,Vepagunta,125.8827300710457
Pithapuram,Vetapalem,254.95848075983608
Pithapuram,Vijayawada,183.9070839439254
Pithapuram,Vinukonda,292.7773338568385
Pithapuram,Visakhapatnam,118.56561734048893
Pithapuram,Vizianagaram,165.66469777402733
Pithapuram,Vizianagaram District,186.7469848719305
Pithapuram,Vuyyuru,171.83416622378013
Pithapuram,West Godavari,116.19114524023232
Pithapuram,Yanam,42.871007682691705
Pithapuram,Yanamalakuduru,182.78536506804664
Pithapuram,Yarada,124.00424207361317
Polavaram,Ponnur,175.2123204421483
Polavaram,Ponnuru,175.50170321765634
Polavaram,Prakasam,300.0981390432526
Polavaram,Proddatur,431.93926742922537
Polavaram,Pulivendla,482.1491096614706
Polavaram,Punganuru,542.86805274834
Polavaram,Puttaparthi,534.4840157486574
Polavaram,Puttur,478.8562642054568
Polavaram,Rajahmundry,30.48677212426175
Polavaram,Ramachandrapuram,61.364586293303695
Polavaram,Ramanayyapeta,71.59969859954386
Polavaram,Ramapuram,458.2344124986575
Polavaram,Rampachodavaram,25.652599488378552
Polavaram,Rayachoti,470.92799633697786
Polavaram,Rayadrug,585.2724433219129
Polavaram,Razam,251.7384687178177
Polavaram,Razampeta,431.14831595744397
Polavaram,Razole,88.26654072549623
Polavaram,Renigunta,460.4840925286984
Polavaram,Repalle,161.87443199650224
Polavaram,Salur,217.35466784678093
Polavaram,Samalkot,60.441423256208225
Polavaram,Sattenapalle,184.96877322920093
Polavaram,Singarayakonda,282.9439884167029
Polavaram,Sompeta,363.58330911665314
Polavaram,Srikakulam,265.73959290949045
Polavaram,Srisailain,323.26229581854443
Polavaram,Suluru,431.2717491249159
Polavaram,Tadepalle,139.8429842309624
Polavaram,Tadepallegudem,49.70238686443263
Polavaram,Tadpatri,467.2654318937111
Polavaram,Tanuku,54.98330501555984
Polavaram,Tekkali,313.0263101920427
Polavaram,Tirumala,466.3385917398282
Polavaram,Tirupati,467.01446349097785
Polavaram,Tuni,96.5948878446581
Polavaram,Uravakonda,534.2676836221613
Polavaram,vadlamuru,57.97063765892979
Polavaram,Vadlapudi,381.2307462748481
Polavaram,Venkatagiri,427.13608425725215
Polavaram,Vepagunta,176.84441898460693
Polavaram,Vetapalem,216.24956723647554
Polavaram,Vijayawada,134.27259699210617
Polavaram,Vinukonda,242.45534305384956
Polavaram,Visakhapatnam,172.1013115615201
Polavaram,Vizianagaram,210.75489528922444
Polavaram,Vizianagaram District,224.47717904795772
Polavaram,Vuyyuru,130.06836809639847
Polavaram,West Godavari,57.68465690247334
Polavaram,Yanam,83.3398960061899
Polavaram,Yanamalakuduru,134.07302240226306
Polavaram,Yarada,178.89370463627017
Ponnur,Ponnuru,0.6885390609403738
Ponnur,Prakasam,129.00574247183067
Ponnur,Proddatur,259.9932160491311
Ponnur,Pulivendla,309.5636728205422
Ponnur,Punganuru,368.31214570361567
Ponnur,Puttaparthi,362.3165240725256
Ponnur,Puttur,311.36509400613505
Ponnur,Rajahmundry,167.12812957931072
Ponnur,Ramachandrapuram,179.23441798353602
Ponnur,Ramanayyapeta,204.622948212594
Ponnur,Ramapuram,300.07689920096925
Ponnur,Rampachodavaram,200.60015958150268
Ponnur,Rayachoti,295.720454608662
Ponnur,Rayadrug,424.6671739835655
Ponnur,Razam,423.0401860457521
Ponnur,Razampeta,256.46548389442046
Ponnur,Razole,144.83658060289505
Ponnur,Renigunta,291.22056548815027
Ponnur,Repalle,30.505715794042167
Ponnur,Salur,391.75918456422454
Ponnur,Samalkot,205.12904560353542
Ponnur,Sattenapalle,55.55043363300055
Ponnur,Singarayakonda,108.88626980536385
Ponnur,Sompeta,533.9436534100114
Ponnur,Srikakulam,433.4039310674837
Ponnur,Srisailain,179.6426451574453
Ponnur,Suluru,269.8023241237992
Ponnur,Tadepalle,46.15005724950393
Ponnur,Tadepallegudem,133.07118540422414
Ponnur,Tadpatri,301.2370838467853
Ponnur,Tanuku,142.6546343611973
Ponnur,Tekkali,482.14343384841396
Ponnur,Tirumala,295.14279484334907
Ponnur,Tirupati,296.79079201455306
Ponnur,Tuni,256.3578909130761
Ponnur,Uravakonda,374.59491657869034
Ponnur,vadlamuru,206.4896642909819
Ponnur,Vadlapudi,211.40147918917984
Ponnur,Venkatagiri,256.77917536854767
Ponnur,Vepagunta,341.2972370022471
Ponnur,Vetapalem,41.06406962729093
Ponnur,Vijayawada,49.61135194171353
Ponnur,Vinukonda,86.55366758225342
Ponnur,Visakhapatnam,334.1278011518803
Ponnur,Vizianagaram,379.81814088616903
Ponnur,Vizianagaram District,397.28116002145487
Ponnur,Vuyyuru,45.20230440650217
Ponnur,West Godavari,122.4600887205522
Ponnur,Yanam,192.17239297068855
Ponnur,Yanamalakuduru,47.745380825583354
Ponnur,Yarada,339.4474929530111
Ponnuru,Prakasam,128.93979711855422
Ponnuru,Proddatur,259.86945804026067
Ponnuru,Pulivendla,309.41737070713964
Ponnuru,Punganuru,367.96032027156355
Ponnuru,Puttaparthi,362.1771257881135
Ponnuru,Puttur,310.86977180744253
Ponnuru,Rajahmundry,167.30643956963758
Ponnuru,Ramachandrapuram,179.29395119434466
Ponnuru,Ramanayyapeta,204.68284921154964
Ponnuru,Ramapuram,300.16378136114935
Ponnuru,Rampachodavaram,200.901590095766
Ponnuru,Rayachoti,295.4270269859301
Ponnuru,Rayadrug,424.7056015522507
Ponnuru,Razam,423.22396411172633
Ponnuru,Razampeta,256.116409262501
Ponnuru,Razole,144.773324439447
Ponnuru,Renigunta,290.7455755075813
